pathway	pval	padj	ES	NES	nMoreExtreme	size
GOCC_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN	0.140873015873016	0.374705841638981	-0.432260121134842	-1.33083496039762	70	6
GOCC_NUCLEAR_CHROMOSOME	0.0489236790606654	0.2111564450024	0.0993083588724684	1.63705399421282	24	199
GOCC_PERICENTRIOLAR_MATERIAL	0.0861723446893788	0.281160228101016	-0.249634818693119	-1.46006509434589	42	23
GOCC_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_SECTOR_F_1	0.179190751445087	0.429386597706543	0.458538528966452	1.28189401380227	92	5
GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	0.826510721247563	0.918903171253366	0.0893950451576904	0.7125088119878	423	47
GOCC_ORGANELLAR_RIBOSOME	0.00205761316872428	0.0305764411027569	0.3281996026921	3.64696152750369	0	91
GOCC_TRANSCRIPTION_EXPORT_COMPLEX	0.977955911823647	0.986581763306105	-0.120564548281636	-0.538033544264522	487	13
GOCC_THO_COMPLEX	0.872549019607843	0.936124235432004	-0.207596579717405	-0.69033174480464	444	7
GOCC_PHAGOPHORE_ASSEMBLY_SITE	0.37007874015748	0.618914177828653	0.153981311396853	1.05674883204329	187	33
GOCC_EKC_KEOPS_COMPLEX	0.474509803921569	0.701415946022997	-0.28919832857029	-0.961686300556017	241	7
GOCC_AUTOPHAGOSOME_MEMBRANE	0.613725490196078	0.804525535142424	0.123063229605286	0.864243783249534	312	35
GOCC_TRANSCRIPTION_FACTOR_TFIIH_CORE_COMPLEX	0.350730688935282	0.606300539083558	-0.281489158163265	-1.08274278570492	167	10
GOCC_PROTEASOME_COMPLEX	0.0461847389558233	0.20614163972965	0.178447109375807	1.62428701215968	22	62
GOCC_GLYCOSYLPHOSPHATIDYLINOSITOL_N_ACETYLGLUCOSAMINYLTRANSFERASE_GPI_GNT_COMPLEX	0.587890625	0.780207787672429	0.251115893511876	0.884815293583559	300	8
GOCC_CHROMOSOME_CENTROMERIC_REGION	0.0138613861386139	0.107484477261285	0.112806623732276	1.91881296304624	6	215
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	0.00607287449392713	0.0653727077875685	0.14904395779046	2.18997207967157	2	163
GOCC_CHROMOSOME_TELOMERIC_REGION	0.130705394190871	0.361315515663587	0.110964574402601	1.34456803350034	62	109
GOCC_CHROMATIN	0.00596421471172962	0.0649673388241977	-0.0754938784153975	-2.00473812287738	2	531
GOCC_NUCLEOSOME	0.738955823293173	0.866283986034664	-0.0934636615174984	-0.76900141895983	367	46
GOCC_EUCHROMATIN	0.480314960629921	0.706572651087424	0.111100633244176	0.962703660560499	243	56
GOCC_HETEROCHROMATIN	0.629343629343629	0.809459179086414	-0.0763888888888889	-0.854508368261365	325	90
GOCC_CONDENSED_CHROMOSOME	0.0019723865877712	0.0305764411027569	0.146268644238717	2.60628888173564	0	233
GOCC_CONDENSED_NUCLEAR_CHROMOSOME	0.0078125	0.0768471665231906	0.233173798926275	1.96968736382586	3	53
GOCC_CONDENSIN_COMPLEX	0.140625	0.374705841638981	0.374860513311015	1.320833621877	71	8
GOCC_LATERAL_ELEMENT	0.120458891013384	0.347696798981851	0.360028698979592	1.40349547384432	62	10
GOCC_SEX_CHROMOSOME	0.195020746887967	0.455214243373698	-0.172129147602504	-1.26032631115984	93	37
GOCC_X_CHROMOSOME	0.69022869022869	0.839839430264962	-0.201582918397078	-0.816159047281353	331	11
GOCC_ORIGIN_RECOGNITION_COMPLEX	0.4296875	0.670545283319185	0.289275466284075	1.0192718312135	219	8
GOCC_SWR1_COMPLEX	0.423459244532803	0.670355032435147	0.233314727693166	1.01375677600402	212	13
GOCC_ESCRT_I_COMPLEX	0.778202676864245	0.891183290776951	0.194818239795918	0.759457561441197	406	10
GOCC_ER_UBIQUITIN_LIGASE_COMPLEX	0.728174603174603	0.861836779175489	-0.26251195409627	-0.80821724917953	366	6
GOCC_SPINDLE_POLE	0.0672097759674134	0.2520366598778	0.11347519037884	1.5123677452321	32	131
GOCC_EQUATORIAL_MICROTUBULE_ORGANIZING_CENTER	0.491329479768786	0.716411845548009	0.349908359231811	0.978206634216009	254	5
GOCC_GAMMA_TUBULIN_COMPLEX	0.716	0.857513089005236	-0.16842797894401	-0.823451325359012	357	16
GOCC_GAMMA_TUBULIN_RING_COMPLEX	0.624497991967871	0.809370626983856	0.286659228562321	0.871169111150782	310	6
GOCC_P_BODY	0.00387596899224806	0.0489802473101012	-0.233963354451203	-2.41736047549931	1	76
GOCC_GARP_COMPLEX	0.33718689788054	0.597918627055608	0.395186867479481	1.10478759745025	174	5
GOCC_INNER_KINETOCHORE	0.710982658959538	0.854840300494797	0.291353892740457	0.814511294926115	368	5
GOCC_OUTER_KINETOCHORE	0.0161290322580645	0.112656981039153	0.403474595579859	1.80054369360404	7	14
GOCC_PRP19_COMPLEX	0.26008064516129	0.527606728373546	0.260697197539303	1.16338599780994	128	14
GOCC_SAM_COMPLEX	0.622350674373796	0.808879072517078	0.313762052753207	0.87715572798044	322	5
GOCC_PAM_COMPLEX_TIM23_ASSOCIATED_IMPORT_MOTOR	0.977225672877847	0.986581763306105	-0.189385608415013	-0.5372176365075	471	5
GOCC_OUTER_DENSE_FIBER	0.700396825396825	0.848835026945867	-0.267187333970885	-0.822611727610576	352	6
GOCC_MICROFIBRIL	0.0363288718929254	0.176982591876209	0.455675125105177	1.70198056565554	18	9
GOCC_CORNIFIED_ENVELOPE	0.245019920318725	0.510690722304404	0.245663183920881	1.18664313593181	122	16
GOCC_FIBRILLAR_CENTER	0.165631469979296	0.409751857120278	0.0970821562916234	1.29397236646136	79	132
GOCC_DENSE_FIBRILLAR_COMPONENT	0.922764227642276	0.955757609747206	0.19647269125232	0.640856123129875	453	7
GOCC_GRANULAR_COMPONENT	0.911764705882353	0.951271044335636	-0.19732662332487	-0.656180522635289	464	7
GOCC_ACROSOMAL_VESICLE	0.947154471544715	0.96790653892037	-0.0655808121231524	-0.604084639622227	465	60
GOCC_MALE_GERM_CELL_NUCLEUS	0.0277777777777778	0.150394477317554	0.205767086487478	1.69775467719312	13	51
GOCC_FEMALE_GERM_CELL_NUCLEUS	0.458891013384321	0.694585020242915	0.250701530612245	0.977306710541075	239	10
GOCC_RUFFLE	0.91869918699187	0.955238359201774	0.0476133823635446	0.641464657737273	451	134
GOCC_SEX_CHROMATIN	0.642857142857143	0.811918440003237	-0.276724046328764	-0.851973192137539	323	6
GOCC_BARR_BODY	0.646825396825397	0.812001343747375	-0.276538093720115	-0.851400684472668	325	6
GOCC_XY_BODY	0.838323353293413	0.924669888768124	-0.133562008083387	-0.701522399974749	419	18
GOCC_PHOTORECEPTOR_OUTER_SEGMENT	0.740286298568507	0.866283986034664	-0.102203951792575	-0.781929495471079	361	41
GOCC_IMMUNOLOGICAL_SYNAPSE	0.484909456740443	0.709907444668008	-0.154029850746269	-0.94025920017276	240	25
GOCC_PHAGOCYTIC_CUP	0.508910891089109	0.728722167991447	0.203477151287981	0.945892126348492	256	15
GOCC_PHOTORECEPTOR_INNER_SEGMENT	0.929292929292929	0.958627993577261	-0.0882968885637524	-0.594528054640035	459	31
GOCC_FEMALE_PRONUCLEUS	0.546938775510204	0.755965225969542	-0.271022636696955	-0.93713232160055	267	8
GOCC_MALE_PRONUCLEUS	0.478174603174603	0.705693164362519	-0.312666029114866	-0.962630745076206	240	6
GOCC_ACROSOMAL_MEMBRANE	0.853754940711462	0.928087534610465	-0.14855320118478	-0.68890245845448	431	14
GOCC_PODOSOME	0.899799599198397	0.945624977336186	-0.112472372863126	-0.657828849979379	448	23
GOCC_SEMAPHORIN_RECEPTOR_COMPLEX	0.705284552845528	0.851810705303276	0.250111011169432	0.815814004218472	346	7
GOCC_MANCHETTE	0.945720250521921	0.96790653892037	-0.168761348035959	-0.61382769093987	452	9
GOCC_PALMITOYLTRANSFERASE_COMPLEX	0.824489795918367	0.918885072277086	-0.210027100271003	-0.726224150405837	403	8
GOCC_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_COMPLEX	0.749482401656315	0.871380428863441	-0.273487927324886	-0.775785125176193	361	5
GOCC_ZONA_PELLUCIDA_RECEPTOR_COMPLEX	0.024390243902439	0.137759710930443	0.522242084049687	1.7034532137066	11	7
GOCC_COLLAGEN_TRIMER	0.00198412698412698	0.0305764411027569	0.492228904341289	3.41800062007137	0	34
GOCC_FIBRILLAR_COLLAGEN_TRIMER	0.00191204588910134	0.0305764411027569	0.829926658163265	3.23529294096887	0	10
GOCC_BASEMENT_MEMBRANE	0.00207900207900208	0.0305764411027569	0.259966007965298	2.69077147476929	0	79
GOCC_INTERSTITIAL_MATRIX	0.025390625	0.139954348644578	0.506157340985175	1.78346240853166	12	8
GOCC_NUCLEAR_ENVELOPE	0.0248565965583174	0.139532428532886	0.0824503614678634	1.8067694348126	12	357
GOCC_NUCLEAR_INNER_MEMBRANE	0.351190476190476	0.606300539083558	0.156253523773727	1.08501275816308	176	34
GOCC_LAMIN_FILAMENT	0.0327552986512524	0.168157958213207	0.582197784684038	1.62759682750675	16	5
GOCC_NUCLEAR_OUTER_MEMBRANE	0.203960396039604	0.46791220475431	0.267666214743334	1.2442840063988	102	15
GOCC_NUCLEAR_ENVELOPE_LUMEN	0.167014613778706	0.410802074213752	-0.351472476861078	-1.27839426154964	79	9
GOCC_ANNULATE_LAMELLAE	0.982352941176471	0.987750484809308	-0.153878559473522	-0.511700407559629	500	7
GOCC_NUCLEAR_PORE	0.0340681362725451	0.169414916790102	0.166060631337716	1.65321500747121	16	73
GOCC_NUCLEAR_LAMINA	0.0192307692307692	0.127508361204013	0.415377664381013	1.7515262111872	9	12
GOCC_NUCLEOLAR_RIBONUCLEASE_P_COMPLEX	0.495183044315992	0.716918489792932	0.348075543868037	0.973082800786956	256	5
GOCC_REPLICATION_FORK	0.00400801603206413	0.0489802473101012	0.233930571758574	2.26494546816045	1	69
GOCC_DNA_REPLICATION_FACTOR_A_COMPLEX	0.811133200795229	0.911032529798289	0.164899130850809	0.716489751461487	407	13
GOCC_DNA_REPLICATION_FACTOR_C_COMPLEX	0.0732177263969171	0.263756770288107	0.539166467447605	1.50729812960727	37	5
GOCC_RNA_POLYMERASE_II_CORE_COMPLEX	0.0241935483870968	0.137497495491885	0.38505354294828	1.71833799711484	11	14
GOCC_RNA_POLYMERASE_III_COMPLEX	0.0538922155688623	0.221791298024482	0.30664574913139	1.56128141234391	26	18
GOCC_TRANSCRIPTION_REGULATOR_COMPLEX	0.17704280155642	0.426300430063486	0.0543718163052266	1.27290164977016	90	420
GOCC_TRANSCRIPTION_FACTOR_TFIID_COMPLEX	0.0363636363636364	0.176982591876209	-0.24962327382133	-1.68078447374415	17	31
GOCC_TRANSCRIPTION_FACTOR_TFIIH_HOLO_COMPLEX	0.24896265560166	0.515386492931038	-0.281534045606761	-1.19214581464232	119	12
GOCC_CHROMATIN_SILENCING_COMPLEX	0.321576763485477	0.584975623437797	-0.261574443204167	-1.10762759442176	154	12
GOCC_ANAPHASE_PROMOTING_COMPLEX	0.0155038759689922	0.112142660170972	0.350430828147439	1.88606168311512	7	20
GOCC_SPLICEOSOMAL_COMPLEX	0.00804828973843058	0.0768471665231906	-0.130917669889982	-2.04639109608935	3	187
GOCC_U5_SNRNP	0.132673267326733	0.363461196419043	0.293404577717521	1.3639324029302	66	15
GOCC_U7_SNRNP	0.101626016260163	0.314147989452867	0.436245431463412	1.42294867627035	49	7
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	0.130705394190871	0.361315515663587	0.125463147097612	1.39389556066526	62	92
GOCC_U1_SNRNP	0.682634730538922	0.838073320351285	0.159265759058356	0.810898797537582	341	18
GOCC_U2_SNRNP	0.0755813953488372	0.265988372093023	0.274445508217648	1.47709937475757	38	20
GOCC_U4_SNRNP	0.00191204588910134	0.0305764411027569	0.56624681122449	2.20739301862543	0	10
GOCC_U6_SNRNP	0.220703125	0.483150921658986	0.339271480950104	1.19543446981064	112	8
GOCC_U12_TYPE_SPLICEOSOMAL_COMPLEX	0.400785854616896	0.650211093926347	0.167105718315106	1.02248707626913	203	27
GOCC_CHROMOSOME	0.00198412698412698	0.0305764411027569	0.0737498262890713	2.60514660545266	0	1018
GOCC_TELOMERASE_HOLOENZYME_COMPLEX	0.307392996108949	0.572520488786377	0.207801879229311	1.14408206270967	157	21
GOCC_PERICENTRIC_HETEROCHROMATIN	0.947261663286004	0.96790653892037	-0.0890875708469705	-0.562941075016842	466	27
GOCC_PERICHROMATIN_FIBRILS	0.424489795918367	0.670545283319185	-0.287123385939742	-0.992804913016861	207	8
GOCC_NUCLEOLUS	0.00202839756592292	0.0305764411027569	0.0925890140804237	2.91028068413805	0	817
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	0.0290697674418605	0.154644402379665	0.303013376664829	1.71193821825268	14	22
GOCC_RNA_POLYMERASE_I_COMPLEX	0.00397614314115308	0.0489802473101012	0.497058877650537	2.15972995049786	1	13
GOCC_MITOCHONDRION	0.00202020202020202	0.0305764411027569	0.14632100402383	6.36893839547932	0	1584
GOCC_MITOCHONDRIAL_ENVELOPE	0.00192307692307692	0.0305764411027569	0.187750492550477	5.51397655181283	0	667
GOCC_TIM23_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_TRANSLOCASE_COMPLEX	0.527831094049904	0.740744556833838	0.227450298246758	0.913758378006422	274	11
GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_III	0.325	0.587697628458498	0.260976452453091	1.10046142624306	168	12
GOCC_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV	0.00784313725490196	0.0768471665231906	0.384409967879411	2.01370815635065	3	19
GOCC_MITOCHONDRIAL_PERMEABILITY_TRANSITION_PORE_COMPLEX	0.0240963855421687	0.137497495491885	0.56471150781001	1.71618135157477	11	6
GOCC_MITOCHONDRIAL_MATRIX	0.00198412698412698	0.0305764411027569	0.223915078977365	4.33775909664938	0	272
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	0.001953125	0.0305764411027569	0.302237405624972	2.68163159660993	0	58
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	0.00196463654223969	0.0305764411027569	0.390807179364319	2.63259628467752	0	32
GOCC_SECONDARY_LYSOSOME	0.871227364185111	0.936124235432004	-0.141170215594013	-0.678118625159453	432	15
GOCC_ENDOSOME	0.0102040816326531	0.0851574715211079	-0.0638294899062876	-1.93919937933296	4	726
GOCC_EARLY_ENDOSOME	0.198818897637795	0.461724089691834	0.064123966974425	1.24585243191383	100	271
GOCC_LATE_ENDOSOME	0.148073022312373	0.383815341121307	-0.0842508606815105	-1.28782860097304	72	182
GOCC_MULTIVESICULAR_BODY	0.852652259332024	0.928087534610465	0.103637597827823	0.698134449418817	433	32
GOCC_VACUOLE	0.00416666666666667	0.0489802473101012	-0.076739385386301	-1.89774141897806	1	472
GOCC_VACUOLAR_MEMBRANE	0.118236472945892	0.346639053403882	-0.0842081131688298	-1.35422862430076	58	202
GOCC_VACUOLAR_LUMEN	0.874031007751938	0.936124235432004	0.124956119355353	0.672529155133961	450	20
GOCC_AUTOPHAGOSOME	0.0607210626185958	0.238453958351996	-0.142007853689826	-1.5323186881342	31	82
GOCC_ENDOPLASMIC_RETICULUM	0.00197628458498024	0.0305764411027569	0.069572160843273	2.73149013345849	0	1271
GOCC_SIGNAL_PEPTIDASE_COMPLEX	0.0496031746031746	0.211570100938236	-0.515673148443311	-1.58764554149697	24	6
GOCC_ENDOPLASMIC_RETICULUM_LUMEN	0.415354330708661	0.662106642157535	0.116727247788218	1.01145912000245	210	56
GOCC_SMOOTH_ENDOPLASMIC_RETICULUM	0.572008113590264	0.776142927585235	-0.141389413681263	-0.893434491220478	281	27
GOCC_ROUGH_ENDOPLASMIC_RETICULUM	0.705653021442495	0.851810705303276	0.0980858447263823	0.819809955268792	361	52
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT	0.42970297029703	0.670545283319185	0.108554349607908	1.00218536567562	216	63
GOCC_GOLGI_APPARATUS	0.207739307535642	0.471666169714918	-0.0331106151571324	-1.23697575385569	101	1140
GOCC_GOLGI_STACK	0.418145956607495	0.664242274819198	-0.104194662487462	-1.03808615970044	211	71
GOCC_GOLGI_LUMEN	0.0099403578528827	0.0851574715211079	0.432887820257248	1.88090552780072	4	13
GOCC_GOLGI_MEDIAL_CISTERNA	0.315369261477046	0.579443522593368	-0.21801212507977	-1.1450890219775	157	18
GOCC_GOLGI_ASSOCIATED_VESICLE	0.0997920997920998	0.309574156608868	0.144453971233606	1.49516711148027	47	79
GOCC_CIS_GOLGI_NETWORK	0.204040404040404	0.46791220475431	-0.139206772905469	-1.24097658535438	100	55
GOCC_TRANS_GOLGI_NETWORK	0.125506072874494	0.35443844654371	-0.0844944857897859	-1.32887644120087	61	192
GOCC_LIPID_DROPLET	0.266533066132265	0.530169033719613	0.119310118503413	1.18779072959126	132	73
GOCC_CENTROSOME	0.0851485148514852	0.280255003917658	0.0552628025691702	1.46102926681696	42	551
GOCC_CENTRIOLE	0.382470119521912	0.632467337115352	-0.0833619640455161	-1.03822160483368	191	113
GOCC_MICROTUBULE_ORGANIZING_CENTER	0.127376425855513	0.355541606886657	0.04751704783526	1.36878646562537	66	636
GOCC_ASTER	0.783783783783784	0.894217159803195	-0.185811716785168	-0.752305378605402	376	11
GOCC_SPINDLE	0.00580270793036751	0.0648752127056154	0.0953740113115206	2.02472699786429	2	321
GOCC_ACTOMYOSIN_CONTRACTILE_RING	0.628131021194605	0.809459179086414	0.311817674715117	0.871720009038315	325	5
GOCC_POLAR_MICROTUBULE	0.429672447013488	0.670545283319185	0.363471192923739	1.01612300159099	222	5
GOCC_KINETOCHORE_MICROTUBULE	0.781312127236581	0.892510107891974	0.145794331132788	0.724884734484436	392	17
GOCC_CHAPERONIN_CONTAINING_T_COMPLEX	0.025390625	0.139954348644578	0.508747808066316	1.79259000638643	12	8
GOCC_PROTEASOME_CORE_COMPLEX	0.894211576846307	0.94503050155038	0.127047436715592	0.646859778724677	447	18
GOCC_RIBOSOME	0.00196078431372549	0.0305764411027569	0.314113608150599	5.29864181408324	0	211
GOCC_POLYSOME	0.00801603206412826	0.0768471665231906	0.200427179281805	1.94056137253838	3	69
GOCC_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX	0.272365805168986	0.535945616622844	0.233154568360007	1.15923702976863	136	17
GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	0.260700389105058	0.527606728373546	0.216498919044199	1.19196482145944	133	21
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2_COMPLEX	0.261044176706827	0.527606728373546	0.384682817978961	1.16906680553929	129	6
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2B_COMPLEX	0.0803212851405622	0.271195483039168	0.48007650621613	1.45897212276128	39	6
GOCC_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	0.186138613861386	0.438947319021572	0.27381768881091	1.27287999788544	93	15
GOCC_AXONEMAL_DYNEIN_COMPLEX	0.0104384133611691	0.0852781091559797	-0.475334821428571	-1.82836650638464	4	10
GOCC_CYTOPLASMIC_DYNEIN_COMPLEX	0.294238683127572	0.557408685428009	-0.208855911919579	-1.13320113592071	142	20
GOCC_DYNACTIN_COMPLEX	0.068359375	0.253234121963563	0.421708114139965	1.48590271846603	34	8
GOCC_KINESIN_COMPLEX	0.0994152046783626	0.309574156608868	0.19142823171219	1.44120362768347	50	41
GOCC_MICROTUBULE	0.0554493307839388	0.224496184368602	0.0732395278354024	1.60492856498499	28	357
GOCC_MICROTUBULE_ASSOCIATED_COMPLEX	0.0788381742738589	0.271191464137522	0.127760118426035	1.5189811180358	37	105
GOCC_SPINDLE_MICROTUBULE	0.292682926829268	0.556345261082125	0.112909688276304	1.14487057128631	143	75
GOCC_AXONEMAL_MICROTUBULE	0.020703933747412	0.12994759490435	-0.604048131325205	-1.71346340497103	9	5
GOCC_CYTOPLASMIC_MICROTUBULE	0.326086956521739	0.588288989077978	0.114985256308352	1.09410543126133	164	67
GOCC_INTERMEDIATE_FILAMENT	0.117296222664016	0.34509981909188	0.17408443698315	1.35839597751754	58	45
GOCC_ACTIN_FILAMENT	0.0331262939958592	0.168157958213207	0.150216739859454	1.71987287445998	15	99
GOCC_ARP2_3_PROTEIN_COMPLEX	0.632887189292543	0.809459179086414	0.228864974978965	0.85482774484021	330	9
GOCC_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX	0.0481695568400771	0.210405288876114	0.564140568969639	1.57711592946227	24	5
GOCC_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	0.0199203187250996	0.129270153428838	0.372098819588451	1.7973735547414	9	16
GOCC_CAVEOLA	0.122489959839357	0.350244728915663	0.136763686763687	1.37848910006284	60	74
GOCC_MICROVILLUS	0.717948717948718	0.858722976370035	0.0842311649486538	0.795046921707831	363	66
GOCC_BRUSH_BORDER	0.175257731958763	0.42536027783095	0.126816198948923	1.29487721051864	84	77
GOCC_CLATHRIN_COATED_PIT	0.971544715447154	0.983366609108569	-0.0610879889013393	-0.562699889891792	477	60
GOCC_CELL_CELL_JUNCTION	0.310546875	0.575203219888664	0.0508153613500419	1.09382673951835	158	340
GOCC_ADHERENS_JUNCTION	0.176348547717842	0.426300430063486	0.106708131079567	1.26868727305218	84	105
GOCC_ZONULA_ADHERENS	0.639691714836224	0.811814034778287	0.307673918240497	0.860135689981328	331	5
GOCC_FASCIA_ADHERENS	0.0998080614203455	0.309574156608868	0.362781123843071	1.45743616890999	51	11
GOCC_GAP_JUNCTION	0.326612903225806	0.588288989077978	0.240385053542948	1.07274112654202	161	14
GOCC_CONNEXIN_COMPLEX	0.159922928709056	0.39980732177264	0.469870109172046	1.3135726709158	82	5
GOCC_CILIUM	0.131147540983607	0.36144578313253	-0.0568732098574448	-1.32377913211938	63	422
GOCC_CELL_CORTEX	0.0590551181102362	0.23544809228039	0.089981667620292	1.57722339418865	29	228
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX	0.028169014084507	0.151615575807788	-0.291113416872855	-1.77707156880473	13	25
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_IA	0.466269841269841	0.697119125427949	-0.314419296567846	-0.968028674487848	234	6
GOCC_MITOCHONDRIAL_ALPHA_KETOGLUTARATE_DEHYDROGENASE_COMPLEX	0.072289156626506	0.263756770288107	0.488497502922112	1.48456387591064	35	6
GOCC_CAMP_DEPENDENT_PROTEIN_KINASE_COMPLEX	0.431640625	0.670545283319185	0.288936712896541	1.01807822226326	220	8
GOCC_CALCINEURIN_COMPLEX	0.382936507936508	0.632467337115352	-0.334289661034959	-1.02920520781979	192	6
GOCC_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	0.451612903225806	0.688709677419355	-0.118942907404446	-0.992682634449332	223	48
GOCC_CYCLIN_CDK_POSITIVE_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX	0.231732776617954	0.495147584973166	-0.330658518223285	-1.20268863156598	110	9
GOCC_VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX	0.150205761316872	0.387150060858981	-0.230994109624815	-1.29613582731321	72	22
GOCC_COP9_SIGNALOSOME	0.164383561643836	0.408725431804646	0.204327895932273	1.30239079620674	83	29
GOCC_OLIGOSACCHARYLTRANSFERASE_COMPLEX	0.0907258064516129	0.292303214447978	0.338061061745272	1.50862958770364	44	14
GOCC_COHESIN_COMPLEX	0.174509803921569	0.424671464330413	-0.381616550342142	-1.2690094384148	88	7
GOCC_F_ACTIN_CAPPING_PROTEIN_COMPLEX	0.885542168674699	0.941758023852015	0.223488470938264	0.679190596989299	440	6
GOCC_CASPASE_COMPLEX	0.842741935483871	0.925700925531503	0.156744133059923	0.699485576991217	417	14
GOCC_INTEGRIN_COMPLEX	0.445525291828794	0.68286979451714	0.180411333128161	0.99327961280705	228	21
GOCC_IKAPPAB_KINASE_COMPLEX	0.0773809523809524	0.268195346320346	-0.466661353734991	-1.43674887839879	38	6
GOCC_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX	0.232692307692308	0.495147584973166	0.285906022431297	1.20558213685113	120	12
GOCC_PROTEASOME_REGULATORY_PARTICLE_LID_SUBCOMPLEX	0.233269598470363	0.495224321578613	0.321190381294008	1.1996700208547	121	9
GOCC_NUCLEOID	0.0515873015873016	0.216524683267803	0.196312620792258	1.54406665710393	25	46
GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	0.00201612903225806	0.0305764411027569	-0.14980426906789	-2.36711015099682	0	193
GOCC_CELL_SURFACE	0.00191938579654511	0.0305764411027569	0.0958153629254581	2.32241777052686	0	452
GOCC_ENDOSOME_MEMBRANE	0.0602409638554217	0.237588284171167	-0.092070239393776	-1.55116831477671	29	221
GOCC_CHROMOCENTER	0.568316831683168	0.775401069518716	0.194247281814073	0.902985781300258	286	15
GOCC_CYTOPLASMIC_STRESS_GRANULE	0.0101010101010101	0.0851574715211079	-0.198379535262943	-1.90235434000861	4	66
GOCC_VESICLE_MEMBRANE	0.0285714285714286	0.152882205513784	-0.0692340456781964	-1.67498950700967	13	450
